ID,Age at admission,Gender,Governorates,Country,Previous School,Scholarship,SAT,EEE,GPA,Performance,Attempted hours,Earned hours
201302490,19,F,Mount Lebanon,Lebanon,American Comm. Sc /Beirut,No,1170.0,0.0,86.2,Pass,15,15
201302492,19,M,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1170.0,0.0,64.0,Fail,13,10
201302386,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1150.0,0.0,62.8,Fail,12,3
201303560,19,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1230.0,0.0,74.0,Pass,15,12
201304106,19,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1250.0,0.0,79.2,Pass,17,17
201302543,18,M,Bekaa,Lebanon,Sec. Evang. Sc. Zahle,Yes,1090.0,528.0,75.2,Pass,15,15
201304303,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,920.0,0.0,72.0,Pass,15,15
201304318,19,M,South Lebanon,Lebanon,"Carmel St.Joseph, Meshref",Yes,1070.0,0.0,69.4,Fail,12,0
201304217,19,M,Mount Lebanon,Lebanon,"Col. Des St. Coeurs, Kfarhbab",Yes,1270.0,0.0,74.6,Pass,15,9
201304308,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1030.0,0.0,84.4,Pass,15,15
201304307,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1080.0,0.0,64.6,Fail,15,9
201304178,19,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,990.0,0.0,74.0,Pass,14,14
201304075,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1300.0,0.0,91.0,Pass,15,12
201304083,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1090.0,0.0,82.8,Pass,15,15
201304140,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1140.0,0.0,66.4,Fail,12,0
201302548,19,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1120.0,0.0,67.6,Fail,15,12
201304112,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1200.0,0.0,79.25,Pass,15,15
201301129,19,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1050.0,0.0,74.8,Pass,15,15
201301916,19,M,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1100.0,0.0,71.4,Pass,15,15
201301138,18,F,Mount Lebanon,Lebanon,College M.&H.Arslanian/Antelia,Yes,1230.0,0.0,75.6,Pass,15,15
201301140,19,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1200.0,0.0,83.8,Pass,15,15
201301620,18,F,Beirut,Lebanon,"Batoul H.Sch/Bir Hasan,Beirut",Yes,1130.0,0.0,71.6,Pass,15,9
201302875,20,M,Beirut,Lebanon,"Lycee Fr. Int. Elite, Beyrouth",Yes,1370.0,0.0,64.0,Fail,15,12
201303028,18,F,Mount Lebanon,Lebanon,College Notre Dame Des Apotres,Yes,1120.0,0.0,88.4,Pass,15,15
201303446,19,M,North Lebanon,Lebanon,Col.St. Etienne Srs. Sts.Crs,Yes,1050.0,0.0,69.38,Fail,16,16
201302695,19,M,Beirut,Lebanon,Beirut Modern School,Yes,1010.0,0.0,81.0,Pass,15,15
201302701,18,M,Beirut,Lebanon,Khaled Bin Al Walid-Al Horj Co,Yes,1190.0,0.0,77.6,Pass,15,15
201302180,19,F,Mount Lebanon,Lebanon,"Col.N.D. Srs.Antonines,Hazmieh",Yes,970.0,0.0,76.0,Pass,12,12
201302129,19,F,Beirut,Lebanon,The Lebanese Preparatory Sch.,Yes,1070.0,0.0,55.75,Fail,15,15
201302918,19,F,Mount Lebanon,Lebanon,Lycee de Ville Adonis,Yes,980.0,0.0,65.2,Fail,15,15
201304975,18,M,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,0.0,469.0,91.2,Pass,15,15
201301450,18,F,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,820.0,485.0,83.2,Pass,15,15
201304987,19,M,Mount Lebanon,Lebanon,"Institut Modern du Liban,",Yes,1030.0,431.0,71.5,Pass,12,3
201305217,20,F,Beirut,Lebanon,Southern Cornice School Comple,Yes,1020.0,0.0,83.4,Pass,15,15
201305223,18,M,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,1150.0,455.0,79.5,Pass,12,12
201304978,20,M,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1280.0,0.0,72.75,Pass,12,6
201303541,19,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1010.0,0.0,68.75,Fail,12,3
201204727,20,M,Mount Lebanon,Lebanon,"Adduha College, Beirut",Yes,1270.0,0.0,60.5,Fail,12,12
201203761,22,M,Beirut,Lebanon,"St.Elie Btina, Beirut",Yes,1410.0,0.0,56.0,Fail,15,9
201300232,19,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1300.0,0.0,71.75,Pass,15,12
201205349,18,F,South Lebanon,Lebanon,Providence English Pvt. School,Yes,860.0,394.0,70.0,Fail,0,0
201300351,19,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1050.0,0.0,65.6,Fail,15,15
201300350,19,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1050.0,0.0,64.6,Fail,15,15
201300611,19,M,Beirut,Lebanon,"College du Sacre Coeur, Beirut",Yes,1030.0,0.0,85.4,Pass,15,15
201301750,20,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1300.0,0.0,80.2,Pass,15,15
201301551,19,M,Beirut,Lebanon,"Manner School,Baalbeck",Yes,1060.0,0.0,66.4,Fail,12,6
201301638,18,F,Beirut,Lebanon,International Academy of Kuwai,No,970.0,0.0,72.4,Pass,15,15
201302019,19,F,Mount Lebanon,Lebanon,"College Elysee, Hazmieh",Yes,1130.0,0.0,68.25,Fail,14,11
201302107,18,M,Beirut,Lebanon,Ikhaa Nat.School/Beirut,Yes,1070.0,0.0,65.5,Fail,12,12
201302557,18,M,Beirut,Lebanon,"Thamer International Sch,Jedda",Yes,1140.0,0.0,69.8,Fail,15,12
201302103,19,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1360.0,0.0,80.75,Pass,15,15
201302629,18,M,Mount Lebanon,Lebanon,"Leb Evan Sch for B&G,Louaizeh",Yes,1190.0,0.0,70.2,Pass,17,17
201302490,19,F,Mount Lebanon,Lebanon,American Comm. Sc /Beirut,No,1170.0,0.0,86.2,Pass,15,15
201302386,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1150.0,0.0,62.8,Fail,12,3
201302411,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1210.0,0.0,76.8,Pass,15,15
201304042,20,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1140.0,0.0,83.4,Pass,15,15
201304029,19,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1150.0,0.0,80.0,Pass,15,15
201304106,19,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1250.0,0.0,79.2,Pass,17,17
201304058,19,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1110.0,0.0,74.6,Pass,15,15
201304307,19,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1080.0,0.0,64.6,Fail,15,9
201304367,19,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1140.0,0.0,76.6,Pass,15,12
201304184,18,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1120.0,0.0,62.0,Fail,15,15
201304100,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1230.0,0.0,88.75,Pass,15,6
201304160,19,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1160.0,0.0,72.6,Pass,15,15
201304140,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1140.0,0.0,66.4,Fail,12,0
201302548,19,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1120.0,0.0,67.6,Fail,15,12
201304120,19,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1030.0,0.0,69.6,Fail,15,12
201305322,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1110.0,0.0,75.0,Pass,15,12
201301620,18,F,Beirut,Lebanon,"Batoul H.Sch/Bir Hasan,Beirut",Yes,1130.0,0.0,71.6,Pass,15,9
201302875,20,M,Beirut,Lebanon,"Lycee Fr. Int. Elite, Beyrouth",Yes,1370.0,0.0,64.0,Fail,15,12
201302839,19,M,Beirut,Lebanon,"Mustapha H.Sch,Haret H.",Yes,1230.0,0.0,74.2,Pass,15,15
201303193,18,M,Beirut,Lebanon,Ecole Francaise Intl /Jeddah,No,1050.0,0.0,78.0,Pass,6,6
201303496,19,F,Beirut,Lebanon,"Islamic Cult.Sch.,Beirut",Yes,1100.0,0.0,71.8,Pass,15,15
201303322,18,M,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1240.0,0.0,66.25,Fail,15,6
201302204,18,M,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1250.0,0.0,78.4,Pass,14,14
201303283,18,M,Bekaa,Lebanon,Col.St.Joseph Des Srs.Antonine,Yes,1080.0,0.0,81.6,Pass,15,15
201303257,19,F,Beirut,Lebanon,Ali Ben Abi Taleb College,Yes,840.0,0.0,75.4,Pass,15,15
201302249,18,F,South Lebanon,Lebanon,"Al-Mayadine School, Tyr",Yes,1080.0,0.0,67.2,Fail,15,15
201302129,19,F,Beirut,Lebanon,The Lebanese Preparatory Sch.,Yes,1070.0,0.0,55.75,Fail,15,15
201302902,18,M,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1180.0,0.0,68.6,Fail,15,6
201302918,19,F,Mount Lebanon,Lebanon,Lycee de Ville Adonis,Yes,980.0,0.0,65.2,Fail,15,15
201307233,18,F,Mount Lebanon,Lebanon,"Off.Sec.Sch,Ghazir",Yes,0.0,398.0,84.2,Pass,15,15
201307203,18,F,Mount Lebanon,Lebanon,"Off.Sec.Sch,Mukhtara",Yes,0.0,0.0,84.2,Pass,15,15
201307672,19,F,North Lebanon,Lebanon,Off.Sec.mixed School/Rash'in,Yes,0.0,0.0,78.0,Pass,15,15
201304975,19,M,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,0.0,469.0,91.2,Pass,15,15
201304987,19,M,Mount Lebanon,Lebanon,"Institut Modern du Liban,",Yes,1030.0,431.0,71.5,Pass,12,3
201400196,18,F,Mount Lebanon,Lebanon,Hripsirmiantz College,Yes,1160.0,0.0,78.0,Pass,15,15
201305078,18,M,Mount Lebanon,Lebanon,"Ajial El Ghad Col., Simkanieh",Yes,930.0,0.0,63.0,Fail,12,6
201401100,18,M,Beirut,Lebanon,"Zahrat Al-Ihsan,Ashrafieh",Yes,1130.0,0.0,84.2,Pass,16,16
201401051,18,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1110.0,0.0,89.6,Pass,15,15
201401088,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1430.0,0.0,56.5,Fail,15,9
201401097,17,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1260.0,0.0,92.0,Pass,15,15
201400287,17,F,Beirut,Lebanon,"Amjad School, Choueifat",Yes,1150.0,0.0,76.2,Pass,15,15
201401029,17,M,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,1030.0,0.0,79.2,Pass,15,15
201400295,17,F,North Lebanon,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1140.0,0.0,73.25,Pass,15,15
201400373,18,F,Mount Lebanon,Lebanon,"Eastwood Col,Kfarchima",Yes,990.0,0.0,76.8,Pass,15,12
201400369,18,M,Mount Lebanon,Lebanon,"Eastwood Col,Kfarchima",Yes,1000.0,0.0,73.4,Pass,15,12
201401127,18,F,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1260.0,0.0,81.4,Pass,15,15
201305217,21,F,Beirut,Lebanon,Southern Cornice School Comple,Yes,1020.0,0.0,83.4,Pass,15,15
201400331,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1210.0,0.0,85.2,Pass,15,15
201400456,17,F,Beirut,Lebanon,"Shouf National College, Baakli",Yes,1190.0,0.0,91.4,Pass,15,15
201305223,18,M,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,1150.0,455.0,79.5,Pass,12,12
201400204,18,M,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1270.0,0.0,84.6,Pass,15,15
201305332,19,F,Beirut,Lebanon,"Lebanon School, Kano",Yes,860.0,0.0,67.8,Fail,15,15
201400822,17,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1210.0,0.0,83.8,Pass,15,15
201400706,17,F,Mount Lebanon,Lebanon,"St.Famille,Fanar",Yes,1200.0,0.0,84.6,Pass,15,15
201400461,19,M,Beirut,Lebanon,"Institut Modern du Liban,",Yes,1270.0,0.0,59.8,Fail,12,9
201400460,18,M,Beirut,Lebanon,"College du Sacre Coeur, Beirut",Yes,1100.0,0.0,63.8,Fail,12,9
201400735,17,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1230.0,0.0,74.8,Pass,15,9
201400733,18,M,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1220.0,0.0,82.25,Pass,14,14
201400585,18,F,Mount Lebanon,Lebanon,Hripsirmiantz College,Yes,1110.0,0.0,62.25,Fail,15,12
201400566,17,F,Mount Lebanon,Lebanon,Central Col. of Lebanese Monks,Yes,1000.0,0.0,77.2,Pass,15,15
201400901,18,F,Beirut,Lebanon,The Lebanese Preparatory Sch.,Yes,1110.0,0.0,83.0,Pass,16,16
201400632,18,M,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1110.0,0.0,74.0,Pass,15,12
201400645,17,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1220.0,0.0,86.6,Pass,15,15
201400800,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1070.0,0.0,79.2,Pass,15,15
201400956,18,F,Bekaa,Lebanon,"Imam Jawad Sec.Sch,Ali Nahri",Yes,1140.0,0.0,82.6,Pass,0,0
201401136,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1180.0,0.0,73.2,Pass,15,12
201400999,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1180.0,0.0,78.2,Pass,15,12
201400896,18,F,Beirut,Lebanon,Al Bayader High School - Zarif,Yes,1010.0,0.0,87.4,Pass,15,15
201401187,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1150.0,0.0,68.8,Fail,15,12
201401325,18,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1120.0,0.0,74.6,Pass,15,15
201401366,18,M,South Lebanon,Lebanon,"Houssam Eddine Hariri, Saida",Yes,1040.0,0.0,81.2,Pass,15,15
201401371,18,M,South Lebanon,Lebanon,"Houssam Eddine Hariri, Saida",Yes,1140.0,0.0,76.0,Pass,15,12
201401438,18,F,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1100.0,0.0,83.0,Pass,15,15
201401427,18,M,Mount Lebanon,Lebanon,"Lycee Fr. Int. Elite, Beyrouth",Yes,990.0,510.0,61.5,Fail,15,6
201401443,17,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1190.0,0.0,74.5,Pass,15,12
201401342,18,M,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1180.0,0.0,77.8,Pass,15,15
201401338,18,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1140.0,0.0,76.8,Pass,15,15
201401505,18,F,Mount Lebanon,Lebanon,"St.Famille,Fanar",Yes,1230.0,0.0,92.2,Pass,15,15
201401527,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1190.0,0.0,67.8,Fail,12,12
201401541,18,F,Mount Lebanon,Lebanon,Beirut Evang.Sch.for girls&boy,Yes,1180.0,0.0,86.0,Pass,15,15
201401604,17,F,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1040.0,0.0,80.4,Pass,15,15
201401546,17,F,Mount Lebanon,Lebanon,"Galilee Sec.S.UNRWA,Bir Hasan",Yes,880.0,382.0,80.6,Pass,15,15
201401616,16,F,Beirut,Lebanon,"Al-Bayader High Sch, Aramoun",Yes,1100.0,466.0,76.8,Pass,15,15
201401612,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1030.0,0.0,65.8,Fail,15,15
201401634,17,F,South Lebanon,Lebanon,Al Quala' Secondary School,Yes,1020.0,0.0,74.4,Pass,15,12
201401718,20,M,Mount Lebanon,Lebanon,Adma Intl Sc,Yes,1240.0,0.0,70.4,Pass,15,15
201401804,18,F,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1140.0,0.0,81.4,Pass,16,16
201401805,18,F,Mount Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,960.0,0.0,71.4,Pass,15,15
201401807,18,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,950.0,0.0,72.0,Pass,15,12
201401733,18,M,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1030.0,0.0,78.2,Pass,15,12
201401496,18,M,Mount Lebanon,Lebanon,Beirut Annuciation Orth.Coll.,Yes,1160.0,0.0,86.2,Pass,15,15
201401750,18,F,Mount Lebanon,Lebanon,"Lycee Nat,Shweifat",Yes,1080.0,0.0,72.2,Pass,15,12
201401905,18,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1090.0,0.0,78.0,Pass,15,15
201401945,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1290.0,0.0,87.0,Pass,15,15
201401951,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1080.0,548.0,70.8,Pass,15,15
201401915,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1190.0,0.0,79.2,Pass,15,15
201401964,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1050.0,0.0,81.4,Pass,15,15
201401966,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1180.0,0.0,78.6,Pass,15,15
201401921,18,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1190.0,0.0,74.8,Pass,15,12
201401926,17,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1230.0,0.0,76.2,Pass,15,15
201401973,17,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1200.0,0.0,80.6,Pass,15,15
201402653,17,M,Beirut,Lebanon,Ecole Francaise Intl /Jeddah,Yes,1010.0,0.0,71.0,Pass,15,12
201400114,17,F,Mount Lebanon,Lebanon,"Saints Coeurs, Ain Najm ",Yes,1120.0,0.0,82.4,Pass,15,15
201401333,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1070.0,0.0,67.0,Fail,12,12
201402723,18,F,Mount Lebanon,Lebanon,Int'l Sch.Group/Dhahran Br.Gr.,Yes,1140.0,0.0,76.0,Pass,15,15
201402014,18,M,Beirut,Lebanon,College Patriarcal,Yes,1210.0,0.0,74.2,Pass,15,15
201402693,18,M,Mount Lebanon,Lebanon,College Notre Dame Des Apotres,Yes,1080.0,0.0,77.4,Pass,15,15
201402738,18,F,Mount Lebanon,Lebanon,"Nour Sc,Syria",Yes,1040.0,0.0,81.4,Pass,15,15
201403206,17,F,Mount Lebanon,Lebanon,"Leb Evan Sch for B&G,Louaizeh",Yes,890.0,0.0,81.4,Pass,12,12
201403209,18,F,Beirut,Lebanon,"Leb Evan Sch for B&G,Louaizeh",Yes,1060.0,0.0,72.0,Pass,15,9
201403051,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1000.0,0.0,69.2,Fail,15,12
201403052,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1010.0,0.0,75.8,Pass,15,15
201403058,18,M,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1150.0,0.0,73.5,Pass,12,6
201403063,19,M,Beirut,Lebanon,"City Intl Sc,Beirut",Yes,1010.0,0.0,61.2,Fail,12,12
201403064,17,F,Beirut,Lebanon,"City Intl Sc,Beirut",Yes,1150.0,0.0,69.75,Fail,15,15
201403065,19,M,Beirut,Lebanon,"City Intl Sc,Beirut",Yes,1080.0,0.0,71.5,Pass,0,0
201403069,18,M,Beirut,Lebanon,"City Intl Sc,Beirut",Yes,1160.0,0.0,65.0,Fail,12,12
201403369,18,F,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1190.0,0.0,76.6,Pass,15,15
201403550,17,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1060.0,0.0,80.4,Pass,15,15
201402110,18,M,Mount Lebanon,Lebanon,"College Elysee, Hazmieh",Yes,960.0,0.0,72.4,Pass,15,15
201402524,18,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1030.0,0.0,80.2,Pass,15,15
201402525,17,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1080.0,0.0,73.4,Pass,15,15
201403543,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1120.0,0.0,67.2,Fail,15,12
201403541,17,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1080.0,0.0,73.25,Pass,15,15
201403540,17,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1080.0,0.0,74.75,Pass,12,12
201403538,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1000.0,0.0,78.5,Pass,12,12
201402538,17,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1010.0,0.0,80.6,Pass,15,12
201402501,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1100.0,0.0,70.8,Pass,12,12
201403145,18,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1140.0,0.0,79.8,Pass,15,12
201402517,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,930.0,0.0,78.25,Pass,15,12
201403148,18,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1080.0,0.0,76.4,Pass,15,15
201403158,18,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1080.0,0.0,83.0,Pass,15,15
201403165,18,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1090.0,0.0,70.2,Pass,15,12
201401987,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1190.0,0.0,83.2,Pass,15,15
201403532,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,66.6,Fail,0,0
201403524,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,970.0,0.0,70.0,Fail,15,15
201403460,17,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1190.0,0.0,85.2,Pass,15,15
201403573,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1120.0,0.0,70.0,Fail,16,16
201401996,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1010.0,0.0,72.4,Pass,15,12
201403178,18,M,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1190.0,0.0,66.4,Fail,15,6
201402202,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1060.0,0.0,82.0,Pass,15,15
201402203,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1210.0,0.0,81.0,Pass,15,12
201403570,17,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1020.0,0.0,82.6,Pass,15,15
201403569,18,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1090.0,0.0,79.4,Pass,15,15
201403500,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1040.0,0.0,85.6,Pass,15,15
201403188,18,M,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1120.0,0.0,81.4,Pass,15,15
201403439,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1100.0,0.0,71.4,Pass,15,15
201403491,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1130.0,0.0,82.6,Pass,15,15
201403430,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1150.0,0.0,72.25,Pass,12,12
201403480,18,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1250.0,0.0,71.4,Pass,15,15
201403521,17,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1180.0,0.0,60.8,Fail,15,3
201403612,17,M,South Lebanon,Lebanon,"Rafic Hariri High School,Sidon",Yes,1220.0,0.0,84.0,Pass,15,15
201403509,18,M,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,74.4,Pass,15,15
201403122,18,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1090.0,0.0,72.2,Pass,15,12
201403135,18,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,990.0,0.0,79.4,Pass,15,15
201403873,18,M,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,1190.0,0.0,84.0,Pass,12,12
201403903,18,M,Mount Lebanon,Lebanon,Universal College - Aley,Yes,1280.0,0.0,81.0,Pass,12,12
201403309,17,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1040.0,0.0,65.4,Fail,12,12
201402418,19,M,Mount Lebanon,Lebanon,"Institut Modern du Liban,",Yes,1240.0,0.0,40.0,Fail,15,0
201401790,17,F,Beirut,Lebanon,"Amjad School, Choueifat",Yes,1010.0,0.0,73.4,Pass,15,15
201402302,17,M,Mount Lebanon,Lebanon,"Irfan Sc,Chouf",Yes,1140.0,0.0,73.25,Pass,15,12
201401775,17,F,Mount Lebanon,Lebanon,College Notre Dame de Nazareth,Yes,1220.0,0.0,81.0,Pass,15,12
201402298,17,F,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1120.0,0.0,89.8,Pass,15,15
201402042,18,M,Beirut,Lebanon,Lycee F. L. A. De Lamartine,Yes,1090.0,0.0,84.0,Pass,15,12
201402036,17,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1090.0,0.0,76.4,Pass,15,15
201402035,18,M,Mount Lebanon,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1170.0,0.0,81.6,Pass,15,15
201402034,18,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1090.0,0.0,72.6,Pass,15,15
201402026,18,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1150.0,0.0,76.8,Pass,15,15
201401575,18,F,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1180.0,0.0,82.4,Pass,15,15
201401844,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1080.0,0.0,67.2,Fail,12,12
201402604,17,F,Mount Lebanon,Lebanon,"Lycee Charlemagne, Roumieh",Yes,960.0,0.0,70.0,Fail,12,12
201402161,19,F,South Lebanon,Lebanon,"Bissan Sec. Sch,UNRWA /Sidon",Yes,830.0,0.0,70.4,Pass,15,15
201402236,19,M,Beirut,Lebanon,Palace of Modern Culture,Yes,850.0,0.0,47.6,Fail,9,0
